Id,Label,Degree
A5079235139,Joseph N. Paulson,19
A5066321584,Eric A. Franzosa,19
A5101707433,Bebo White,2
A5022002894,Philipp Mayring,0
A5002065279,B. Chandrasekaran,2
A5085304082,John R. Josephson,2
A5085384388,William S. Cleveland,0
A5110145015,Robert G. Sargent,0
A5088217655,Paul Smolensky,0
A5111407570,Ronen Feldman,1
A5111733486,James R. Sanger,1
A5055854017,Matthew J. C. Crump,2
A5084640227,John V. McDonnell,2
A5083572203,Todd M. Gureckis,2
A5102006927,Jun Shao,0
A5109956184,Simon M. Sze,0
A5063221269,J. Stuart Hunter,2
A5113521305,William G. Hunter,2
A5052533579,Katharine Fairlie Armstrong,0
A5108230088,Tom Oinn,10
A5066194053,Matthew Addis,10
A5075939360,Justin Ferris,10
A5075252925,Darren Marvin,10
A5041778517,Martin Senger,10
A5111945604,Mark Greenwood,10
A5004650526,Tim Carver,10
A5026799752,Kevin Glover,10
A5109242321,Matthew Pocock,10
A5089978830,Anil Wipat,81
A5064435741,Peter Li,10
A5026094905,Daniel H. Huson,9
A5072032403,Sina Beier,7
A5034841481,Isabell Flade,7
A5005623010,Anna Górska,7
A5069484090,Mohamed El-Hadidi,7
A5026270215,Suparna Mitra,9
A5006162777,Hans‐Joachim Ruscheweyh,9
A5081302220,Rewati Tappu,7
A5074661435,Joses Ho,4
A5010253693,Tayfun Tumkaya,4
A5022992793,Sameer Aryal,4
A5081303849,Hyungwon Choi,4
A5023691842,Adam Claridge‐Chang,4
A5084177418,Abbas Cheddad,3
A5045752970,Joan Condell,3
A5002868461,Kevin Curran,3
A5112070100,Paul Mc Kevitt,3
A5110918844,Guangyan Zhou,10
A5074769323,Othman Soufan,5
A5040084733,Jessica Ewald,8
A5066530115,Robert E. W. Hancock,5
A5089429080,Niladri Basu,8
A5020703070,Kira Schabram,1
A5091204501,Jack R. Meredith,0
A5111430240,Hyacinth S. Nwana,0
A5102970672,Kimberly A. Selkoe,1
A5090976184,Robert J. Toonen,1
A5069616469,Charles M. Macal,1
A5027434411,Michael North,1
A5072645674,Ivica Letunić,50
A5061927798,Supriya Khedkar,2
A5070786624,Florian Tschorsch,1
A5049715028,Björn Scheuermann,1
A5063698407,Saeed Aghabozorgi,2
A5080885621,Ali Seyed Shirkhorshidi,2
A5082364037,Teh Ying Wah,2
A5000849745,Mushtaq Ahmad Shah,5
A5108146756,Khomane Harish,5
A5095837964,Shradha,5
A5095837965,Kutlu Hansda,5
A5008497658,Diksha Chowdhury,5
A5101378440,Sakshi Yadav,5
A5053051824,Garrett K. Mandeville,1
A5031174180,John Roscoe,1
A5031381840,Tibor Auer,26
A5032850756,Vince D. Calhoun,26
A5065821998,R. Cameron Craddock,26
A5067079228,Samir Das,26
A5000197633,Eugene Duff,26
A5029378962,Guillaume Flandin,26
A5075952219,Tristan Glatard,124
A5052710368,Daniel A. Handwerker,26
A5001354938,Michael Hanke,26
A5090453718,David B. Keator,26
A5100676870,Xiangrui Li,26
A5028840898,Zachary Michael,26
A5028412465,Camille Maumet,26
A5037158865,B. Nolan Nichols,26
A5056453682,Thomas E. Nichols,32
A5025533753,John Pellman,26
A5069918313,Jean‐Baptiste Poline,32
A5057244887,Ariel Rokem,32
A5033195688,Gunnar Schaefer,26
A5088788949,Vanessa Sochat,40
A5070420986,William Triplett,26
A5005182829,Jessica A. Turner,26
A5074733625,Gaël Varoquaux,26
A5046868253,Russell A. Poldrack,32
A5034501148,Jerry R. Thomas,1
A5032819411,Jack Nelson,1
A5050717060,Raminta Pranckutė,0
A5101763101,David Barber,0
A5073919282,Daniel A. Keim,0
A5024058688,Kuan-Mu Yao,2
A5009857857,Mohammad T. Habibian,2
A5029329155,Charles R. O’Melia,2
A5104109959,Hamed Taherdoost,0
A5103275418,Philipp Probst,2
A5087084229,Marvin N. Wright,2
A5015152016,Anne‐Laure Boulesteix,2
A5110856495,Joseph Lau,4
A5082409926,Norma Terrin,4
A5101973849,Christopher H. Schmid,4
A5013693751,Ingram Olkin,4
A5009953359,Barbara B. Flynn,4
A5071033758,Sadao Sakakibara,4
A5005065868,Roger G. Schroeder,4
A5047343850,Kimberly Bates,4
A5023040600,Edward J. Flynn,4
A5062999710,Junsheng Cheng,2
A5011187773,Toby S. Levy,1
A5021788449,Benjamin C. M. Fung,3
A5100360129,Ke Wang,3
A5100403639,Rui Chen,3
A5109809631,Leonard Berkowitz,2
A5020298857,Mark P. Zanna,2
A5059868777,James M. Olson,2
A5110067860,Ulric Neisser,10
A5035532547,Gwyneth M. Boodoo,10
A5096873586,Jr. Bouchard Thomas J.,10
A5108466127,A. Wade Boykin,10
A5048270936,Nathan Brody,10
A5054349463,Stephen J. Ceci,10
A5088772440,Diane F. Halpern,10
A5078021451,John C. Loehlin,10
A5075106250,Robert Perloff,10
A5049597789,Robert J. Sternberg,10
A5020517633,Susana Urbina,10
A5089797666,Dominique Lord,1
A5070617875,Fred Mannering,2
A5013835523,Rafael A. Calvo,1
A5008316506,Sidney K. D’Mello,1
A5100888818,Liu Bing,0
A5029763803,Marley W. Watkins,0
A5036196741,Leo L. Pipino,2
A5022575513,Yang W. Lee,2
A5046147418,Lazega Emmanuel,2
A5109185793,Jeannette M. Wing,0
A5005640779,Robert Axelrod,0
A5050917014,Ulrich E. Steiner,1
A5054887427,Thomas Ulrich,1
A5022237206,John E. Mottershead,1
A5071729507,Michael I. Friswell,1
A5069071290,Kevin J. Gaston,1
A5000176084,Tim M. Blackburn,1
A5011074768,Anthony J. Onwuegbuzie,3
A5059431000,Wendy B. Dickinson,3
A5037286012,Nancy L. Leech,3
A5061506120,Annmarie Gorenc Zoran,3
A5043696243,Wenqi Fan,6
A5101568942,Yao Ma,6
A5100404176,Qing Li,6
A5102025805,Yuan He,6
A5038631529,Eric Zhao,6
A5101771060,Dawei Yin,6
A5035512658,Guy Paré,3
A5068202101,Marie-Claude Trudel,3
A5088435608,Mirou Jaana,3
A5046957334,Spyros Kitsiou,3
A5033629142,D. W. F. van Krevelen,1
A5031901931,Ronald Poelman,1
A5055778869,D. MacDougall,2
A5028475877,Warren B. Crummett,2
A5104035824,et al.,2
A5065327920,Laragh Gollogly,0
A5039238061,Richard M. Martin,0
A5058269883,Justin Kuczynski,8
A5053640758,Emily S. Charlson,8
A5037261939,Jesse Zaneveld,8
A5047726287,Michael C. Mozer,8
A5074582058,Ronald G. Collman,8
A5016535188,Frederic D. Bushman,8
A5020809220,Miodrag Lovrić,0
A5036052714,Mohsen Jamali,1
A5018267399,Martin Ester,1
A5016302187,Michael Gusenbauer,1
A5037189727,Neal Haddaway,1
A5102021785,Thomas Sander,3
A5081069323,Joël Freyss,3
A5062040191,Modest von Korff,3
A5069521916,Christian Rufener,3
A5035838625,Jeremy Howick,2
A5067803640,Neal Maskrey,2
A5083922544,Christos Kopanos,6
A5014347304,Vasilis Tsiolkas,6
A5068449034,Alexandros Kouris,6
A5002346336,Charles E. Chapple,6
A5008568315,Monica Albarca Aguilera,6
A5110618746,Richard J. Meyer,6
A5074142338,Andreas Massouras,6
A5055260770,Igor Kononenko,0
A5033447632,Alison Mackey,1
A5062823200,Susan M. Gass,1
A5062300635,Matthew Richardson,1
A5100728762,Yong Rui,2
A5101457342,Thomas S. Huang,2
A5037340457,Shih‐Fu Chang,2
A5054206095,Meyer Dwass,1
A5069849313,S. Kullback,1
A5019559411,Mohammed J. Zaki,1
A5015728115,Wagner Meira,1
A5056842687,Thomas Blaschke,10
A5001747110,Geoffrey J. Hay,10
A5076327478,Maggi Kelly,10
A5085041409,Stefan Lang,10
A5084969996,Elisabeth A. Addink,10
A5067983564,Raul Queiroz Feitosa,10
A5030743731,F.D. van der Meer,10
A5021003051,H.M.A. van der Werff,10
A5111881168,Frieke Van Coillie,10
A5033273961,Dirk Tiede,10
A5073480262,Sanzo Miyazawa,1
A5023494109,Robert L. Jernigan,1
A5024972496,Ashley N. Castleberry,1
A5030349858,Amanda Nolen,1
A5086991902,Amit Singhal,0
A5002389217,Paul C. Lambert,2
A5027835197,Ghada Abo-Zaid,2
A5030475982,Evelien Otte,1
A5076549608,Ronald Rousseau,1
A5012365110,Gary Mavko,2
A5013088513,Tapan Mukerji,2
A5038543186,Jack Dvorkin,2
A5085640653,Dmitry Ivanov,2
A5015824343,Alexandre Dolgui,2
A5072324607,Boris Sokolov,2
A5070004409,Brian E. Neubauer,2
A5022297956,Catherine Witkop,2
A5052639705,Robert G. Dyson,5
A5083715485,R. Allen,5
A5068554416,Ana S. Camanho,5
A5046010712,Victor V. Podinovski,5
A5075400289,Estelle Shale,5
A5059055417,Peter M. Fayers and David Machin,0
A5007723142,Robert Plomin,0
A5025890612,George Siemens,1
A5111857872,Phil Long,1
A5017072444,Peter Bjødstrup Jensen,2
A5011862057,Søren Brunak,2
A5002699332,Kadir Amasyali,1
A5041397764,Nora El-Gohary,1
A5033716467,Edmond Awad,7
A5071796852,Sohan Dsouza,7
A5009041563,Richard Kim,7
A5090439638,Jonathan Schulz,7
A5034266052,Joseph Henrich,9
A5040553648,Azim Shariff,7
A5029258117,Jean‐François Bonnefon,7
A5009232244,Iyad Rahwan,7
A5108461895,Vinod P. Shah,12
A5108473353,Kamal K. Midha,12
A5110035305,John W. A. Findlay,12
A5034308526,Howard Hill,12
A5111727349,James D. Hulse,12
A5112182360,Iain J. McGilveray,12
A5109895981,Gordon McKay,12
A5111433388,Krys J. Miller,12
A5112148901,Rabindra Patnaik,12
A5031796215,Mark L. Powell,12
A5021036902,Alfred Tonelli,12
A5024957021,C.T. Viswanathan,12
A5114258926,Avraham Yacobi,12
A5035851702,Joel R. Evans,1
A5088287445,Anil Mathur,1
A5107852791,Karel G. M. Moons,7
A5051138110,Joris A. H. de Groot,7
A5001033550,Walter Bouwmeester,7
A5009766171,Yvonne Vergouwe,11
A5089744545,Susan Mallett,7
A5100361005,Li Li,3
A5053941259,Brian Kidd,3
A5013424841,P. Armitage,1
A5075159410,S. Muthukrishnan,0
A5013223612,Hanna Kay,0
A5074409311,Michael Marmot,0
A5100610140,Thuy Nguyen Thi Thu,1
A5075839939,Grenville Armitage,1
A5035508615,Jón Atli Benediktsson,12
A5034033720,Joseph W. Boardman,12
A5021258739,Jason Brazile,12
A5006095323,Lorenzo Bruzzone,12
A5109224600,Mathieu Fauvel,12
A5006623289,Paolo Gamba,12
A5076836694,Anthony G. Gualtieri,12
A5075959777,Mattia Marconcini,12
A5053901145,James C. Tilton,12
A5061770469,Giovanna Trianni,12
A5076022971,Alberto Martín‐Martín,3
A5077977144,Enrique Orduña‐Malea,3
A5034823602,Mike Thelwall,5
A5058320404,Emilio Delgado López‐Cózar,3
A5030520880,Chaoyun Zhang,2
A5048279197,Paul Patras,2
A5102780548,Seyedmohsen Hosseini,2
A5064032094,Kash Barker,2
A5102871608,José Emmanuel Ramirez‐Marquez,2
A5003907444,Rick Robinson,1
A5069248942,Andrew Edwards,4
A5080735115,Geoffrey Chopin,4
A5023803675,Denis Gnanzou,4
A5042591390,Sallie A. Marston,2
A5104072934,John Paul Jones,2
A5032354806,Keith Woodward,2
A5100329446,Chong Wang,1
A5070920982,David M. Blei,1
A5028103646,Tyler J. VanderWeele,0
A5077125314,John J. Horton,2
A5101904505,David G. Rand,2
A5023887452,Richard Zeckhauser,2
A5058651667,Gabriel Peyré,1
A5017263427,Marco Cuturi,1
A5029583587,N. I. Fisher,0
A5029310907,Philip W. Hedrick,0
A5091459619,Iván Herman,2
A5070966718,Guy Mélançon,2
A5075308601,Michael S. Marshall,2
A5034240272,Pallavi Sethi,1
A5007225479,Smruti R. Sarangi,1
A5100345589,Tian Li,3
A5019965945,Anit Kumar Sahu,3
A5029768722,Ameet Talwalkar,3
A5112800069,Virginia Smith,3
A5109539555,R. S. Downie,0
A5102425985,Abhinandan Das,3
A5113495491,Ashutosh Garg,3
A5035438092,Shyam Rajaram,3
A5036454657,Marco R. Steenbergen,1
A5053192109,Bradford Jones,5
A5100429794,Michael Lee,1
A5100729955,Hongming Chen,4
A5076975589,Ola Engkvist,4
A5101481207,Yinhai Wang,4
A5056981531,Marcus Olivecrona,4
A5108013441,Thomas Blaschke,4
A5070453324,Daniel W. Otter,2
A5062318616,Julian Richard Medina,2
A5049180880,Jugal Kalita,2
A5046206826,Ryan Dale,7
A5110617740,Andreas Sjödin,7
A5043278195,Brad Chapman,7
A5080238246,Jillian Rowe,7
A5015468458,Christopher H. Tomkins-Tinch,20
A5048107289,Renan Valieris,7
A5005124395,Johannes Köster,69
A5084790860,Mark Pearson,0
A5081829228,David Gunning,5
A5009330191,Mark Stefik,5
A5052985764,Jaesik Choi,5
A5028824146,Tim Miller,5
A5014846205,Simone Stumpf,5
A5091206171,Nancy L. Kondracki,2
A5019562808,Nancy S. Wellman,2
A5040897406,Daniel Amundson,2
A5031158056,Ian P. Wilkinson,2
A5068607960,Richard J. Light,2
A5067598038,David B. Pillemer,2
A5013048665,Harold Mayfield,0
A5056550182,Moysés Szklo,1
A5111892676,F. Javier Nieto,1
A5110876486,Jane L. Forrest,4
A5042445392,E. D. Aberle,4
A5053066114,H. B. Hedrick,4
A5038234966,Judge,4
A5109811630,R. A. Merkel,4
A5113659744,Margaret H. Dunham,0
A5057260089,Borko Furht,2
A5050550263,Hamed Jelodar,6
A5100633735,Yongli Wang,6
A5064187343,Chi Yuan,6
A5113665874,Xia Feng,6
A5035138174,Xiahui Jiang,6
A5100768008,Yanchao Li,6
A5101482939,Liang Zhao,6
A5023097995,Silvano Arieti,0
A5060032085,Péter Pulay,4
A5009814813,Géza Fogarasi,4
A5070922773,Gábor Pongor,4
A5108212694,James E. Boggs,4
A5064121579,A. Vargha,4
A5040001106,Antonio Ortega,4
A5000947076,Pascal Frossard,4
A5101863660,Jelena Kovačević,4
A5045861415,José M. F. Moura,4
A5028520858,Pierre Vandergheynst,4
A5107097463,P Loy,0
A5043062426,A. P. Dawid,3
A5038850896,S. Kotz,3
A5107309470,Norman L. Johnson,3
A5054602710,Campbell B. Read,3
A5045275475,Jairo H. Migueles,8
A5055196864,Cristina Cadenas‐Sánchez,8
A5064338533,Ulf Ekelund,8
A5029519439,Christine Delisle Nyström,8
A5081544890,José Mora-González,8
A5071073206,Marie Löf,8
A5091144899,Idoia Labayen,8
A5013315907,Jonatan R. Ruiz,8
A5055339668,Francisco B. Ortega,8
A5031952600,Rampi Ramprasad,4
A5003850818,Rohit Batra,4
A5075051974,Ghanshyam Pilania,4
A5032715041,Arun Mannodi‐Kanakkithodi,4
A5018939520,Chiho Kim,4
A5049934769,Kerstin Howe,8
A5057492348,William Chow,8
A5073478949,Joanna Collins,8
A5059646650,Sarah Pelan,8
A5002641223,Damon-Lee Pointon,8
A5091615215,Ying Sims,8
A5066372539,James Torrance,8
A5047614339,Alan Tracey,8
A5007342777,Jonathan Wood,8
A5011683514,Allen S. Lee,1
A5004474203,Richard Baskerville,2
A5018615989,Alan R. Aronson,1
A5022915224,François-Michel Lang,1
A5090229795,Anne‐Wil Harzing,1
A5013388575,Satu Alakangas,1
A5053407304,Andrew B. Shreiner,2
A5003693281,John Y. Kao,2
A5049294221,Vincent B. Young,2
A5053850265,William L. Jorgensen,0
A5111951947,Ann Bowling,0
A5015139042,Cajo J. F. ter Braak,1
A5072262441,Roderick J. A. Little,1
A5060741316,HongGuang Sun,4
A5100419835,Yong Zhang,4
A5030756029,Dumitru Băleanu,4
A5100344143,Wen Chen,4
A5100715957,YangQuan Chen,4
A5108481611,G Harding,2
A5044975078,SJ Nettleton,2
A5058409819,Kmg Taylor,2
A5083763463,Purvesh Khatri,9
A5086033147,Marina Sirota,2
A5036068985,Atul J. Butte,2
A5019196767,Ton de Jong,1
A5069632783,Wouter van Joolingen,1
A5002088981,Anthony O’Hagan,7
A5031608395,Caitlin E. Buck,7
A5076843956,Alireza Daneshkhah,7
A5109800447,J. Richard Eiser,7
A5015098106,Paul H. Garthwaite,7
A5103561868,David J. Jenkinson,7
A5016313864,Jeremy E. Oakley,7
A5041084574,Tim Rakow,7
A5064338370,Shin Ta Liu,1
A5087178739,Robert T. Clemen,1
A5101752310,Peng Liu,3
A5085246019,Gregory Makoul,1
A5077524398,Marla L. Clayman,1
A5073842707,Xiaoquan Zhang,2
A5113689766,Neveen Awad,2
A5088629627,Roger Harrison Green,0
A5089374942,Fabrice de Chaumont,12
A5071910569,Stéphane Dallongeville,12
A5050394116,Nicolas Chenouard,12
A5102727799,Nicolas Hervé,12
A5088695533,I. Pop,12
A5002848888,Thomas Provoost,12
A5112992372,Vannary Meas‐Yedid,12
A5075744779,Praveen Pankajakshan,12
A5084815041,Thierry Lecomte,12
A5003055662,Yoann Le Montagner,12
A5028273553,Thibault Lagache,12
A5080519875,Alexandre Dufour,12
A5003562216,Jean‐Christophe Olivo‐Marín,12
A5109245255,Shari Lawrence Pfleeger,6
A5090053875,Lesley M. Pickard,6
A5087783507,Peter W. Jones,6
A5070248034,Khaled El Emam,6
A5026870436,Jarrett Rosenberg,6
A5049960953,László Monostori,9
A5073541033,Botond Kádár,9
A5016197337,Thomas Bauernhansl,9
A5050700520,Shinsuke Kondoh,9
A5042211113,Soundar Kumara,9
A5113698313,G. Reinhart,9
A5002120488,Olaf Sauer,9
A5071183955,Günther Schuh,9
A5022367509,Wilfried Sihn,9
A5055224108,Kazushi Ueda,9
A5050804038,Markus Muttenthaler,3
A5005178664,Glenn F. King,3
A5025386235,David J. Adams,3
A5058316270,Paul F. Alewood,3
A5100681023,Yu Zheng,5
A5031504624,Thierry Kogej,3
A5051401603,Christian Tyrchan,3
A5066929221,Mark P. Waller,3
A5049659753,Jason Yosinski,4
A5112191507,Jeff Clune,4
A5104147275,Anh Mai Nguyen,4
A5014100513,Thomas J. Fuchs,4
A5025894735,Hod Lipson,4
A5010870828,Mark A. Hlatky,7
A5111324611,Muin J. Khoury,7
A5052790918,Jack G. Caton,9
A5077903031,Tord Berglundh,9
A5012697008,Iain Chapple,9
A5063557940,Søren Jepsen,9
A5030849732,Kenneth S. Kornman,9
A5041491078,Brian L. Mealey,9
A5016216017,Panos N. Papapanou,9
A5052969550,Mariano Sanz,9
A5029550343,Maurizio S. Tonetti,9
A5104064487,Robert Adcock,1
A5072464425,Stefan Stieglitz,1
A5002996438,Linh Dang-Xuan,1
A5023894282,L DAVIDROPER,0
A5018830795,K. Govindaraju,0
A5025525723,Herbert Rubenstein,1
A5088016695,John B. Goodenough,1
A5103551927,Cha Zhang,1
A5025885659,Yunqian Ma,1
A5073345871,Janice M. Morse,1
A5016582018,Peggy‐Anne Field,1
A5007026936,Saskia C. Sanderson,2
A5065037359,ID Tatt,2
A5005913897,Yonina C. Eldar,13
A5064232831,Mark A. Davenport,12
A5061417114,Alexey Castrodad,12
A5013824899,Moshe Mishali,12
A5022282406,José Antonio Urigüen,12
A5070281692,Roman Vershynin,12
A5011305900,Jarvis Haupt,12
A5101767475,Weiyu Xu,12
A5007495566,Thomas Blumensath,12
A5011999109,Andrea Montanari,12
A5037795370,Robert Calderbank,12
A5090767423,Gitta Kutyniok,12
A5069750391,Arvind Ganesh,12
A5101454782,Harshit Gupta,3
A5037492592,Amir Vahid Dastjerdi,3
A5030936455,Soumya K. Ghosh,3
A5012229757,Lawrence G. Roberts,0
A5036013894,Delwyn Goodrick,1
A5000671823,Patricia Rogers,1
A5063667377,Paul Raccuglia,9
A5032514035,Katherine C. Elbert,9
A5045452175,Philip Adler,9
A5044747944,Casey Falk,9
A5001630277,Malia B. Wenny,9
A5036736089,Aurelio Mollo,9
A5025944326,Mat­thias Zeller,9
A5086384189,Sorelle A. Friedler,9
A5073376584,Joshua Schrier,9
A5027367380,Alexander J. Norquist,9
A5102784010,Paul C. Tang,4
A5056461537,Joan S. Ash,4
A5036110536,David W. Bates,8
A5040330662,J. Marc Overhage,4
A5051939772,Daniel Z. Sands,4
A5000078546,Swagatam Das,2
A5052826041,Sankha Subhra Mullick,2
A5025626208,Ponnuthurai Nagaratnam Suganthan,2
A5032194419,Evan S. Lieberman,0
A5028633633,Donald O. Case,1
A5007100650,Andrew D. Rouillard,6
A5016969361,Gregory W. Gundersen,6
A5102932473,Nicolas Fernandez,6
A5100784336,Zichen Wang,6
A5007392907,Caroline D. Monteiro,6
A5103761428,Michael G. McDermott,6
A5032951414,Avi Ma’ayan,6
A5043015497,Joanna Brooks,3
A5109099866,Serena McCluskey,3
A5012142616,Emma Turley,3
A5102300985,Nigel King,3
A5082836127,Gerhard Wäscher,2
A5077375930,Heike Haußner,2
A5002713038,Holger Schumann,2
A5108386963,T. H. Michelene,2
A5110417030,Robert Glaser,2
A5032563057,Ernest Rees,2
A5075756237,Erhard Rahm,1
A5109041924,Hai Hong,1
A5076154982,Christopher J. Matheus,2
A5110576904,Nitin Jindal,1
A5100339946,Bing Liu,1
A5029727898,Stephen Marsh,0
A5017821261,Jonathan A. Smith,0
A5074346094,Elizabeth D. Mynatt,8
A5114254741,H Doll,0
A5091146981,Andrew Whitmore,2
A5115588021,Anurag Agarwal,2
A5103644976,Steven B. Johnson,0
A5086579389,R. Fox,0
A5033240072,Peter Bühlmann,1
A5100675577,Jie Lü,4
A5018300890,Dianshuang Wu,4
A5027508826,Mingsong Mao,4
A5100391778,Wei Wang,4
A5062192039,Guangquan Zhang,4
A5107790695,Stephen Bond,0
A5040120668,Johan T. den Dunnen,9
A5021323077,Raymond Dalgleish,9
A5049856586,Reece K. Hart,9
A5062036186,Marc S. Greenblatt,9
A5050850320,Jean McGowan‐Jordan,9
A5023597827,Anne‐Françoise Roux,9
A5072222634,Tim D. Smith,9
A5085581810,Stylianos E. Antonarakis,9
A5053681207,Peter E.M. Taschner,9
A5039773615,Marija J. Norušis,0
A5000082239,Seonwoo Min,2
A5070152050,Byunghan Lee,2
A5086877012,Sungroh Yoon,2
A5047829117,Drew Endy,0
A5007663632,Bridget E. Weller,2
A5019828156,Natasha K. Bowen,2
A5008036987,Sarah J. Faubert,2
A5102720670,Diogo V. Carvalho,2
A5102355791,Eduardo M. Pereira,2
A5013827007,Jaime S. Cardoso,2
A5034466442,David C. Knill,1
A5112452571,Whitman Richards,1
A5073281317,Nathaniel Schenker,1
A5056389738,Rampal S. Etienne,17
A5111847866,John S. Gray,17
A5049553616,David Alonso,17
A5049228176,Marti J. Anderson,17
A5060989028,Habtamu Benecha,17
A5014649758,María Dornelas,17
A5021769351,Brian J. Enquist,17
A5111218805,Jessica L. Green,17
A5074337429,Fangliang He,17
A5049856930,Allen H. Hurlbert,17
A5038858136,Pablo A. Marquet,17
A5103920508,Brian A. Maurer,17
A5046638391,Annette Ostling,17
A5080761769,Candan U. Soykan,17
A5114175449,Karl Inne Ugland,17
A5060079821,Ethan P. White,17
A5039751155,Chris Olah,5
A5060196069,Jacob Steinhardt,5
A5037736834,Paul F. Christiano,5
A5009037058,John Schulman,5
A5045113162,Dan Mané,5
A5055854863,Wichor M. Bramer,4
A5060127477,Dean Giustini,4
A5088894549,Gerdien B. de Jonge,4
A5086719301,Leslie Holland,4
A5060479528,Tanja Bekhuis,4
A5011177296,Iain Buchan,2
A5052703810,John Winn,2
A5052891951,Chris Bishop,2
A5057722544,Fred W. Allendorf,2
A5051760478,Gordon Luikart,9
A5111886518,Olivier Lazcka,2
A5035292369,F. Javier del Campo,2
A5089411705,Francesc Xavier Muñoz,2
A5033476157,Paul Zikopoulos,1
A5111430475,Chris Eaton,1
A5061095744,E L Russell and R D Braatz L H Chiang,0
A5063055434,Robert Willer,1
A5054556825,Francesca Pianosi,6
A5055056868,Jim Freer,6
A5071289544,Jim W. Hall,6
A5062937292,J Rougier,6
A5067900460,David B. Stephenson,6
A5075825809,Thorsten Wagener,6
A5036611143,Davide Anguita,4
A5078185707,Alessandro Ghio,4
A5045802198,Luca Oneto,4
A5081229314,Xavier Parra,4
A5031091910,Jorge Luis Reyes-Ortiz,4
A5040846860,Gregory Von Kuster,7
A5083851346,Nathaniel Coraor,7
A5014045859,Guruprasad Ananda,7
A5006440422,Ross Lazarus,98
A5005982906,Mary Mangan,7
A5032147131,Nico Weber,4
A5088865524,Stephan C. Schuster,4
A5111570492,Tak-chung Fu,0
A5074855536,Roger Guimerà,4
A5042656326,León Danon,4
A5038131084,Francesc Giralt,4
A5018432474,Erik H. Vanmarcke,0
A5036119057,Leandro Nunes de Castro,1
A5080582720,Jon Timmis,1
A5056732574,David Culler,2
A5051587086,Deborah Estrin,2
A5074563122,Mani Srivastava,2
A5110690090,Micah Hamady,2
A5080505347,Ilias O. Pappas,1
A5024977236,Heiko A. von der Gracht,0
A5065353091,Weimiao Fan,1
A5101979820,Zheng Yan,1
A5022468718,Sabyasachi Dash,3
A5090689126,Sushil Kumar Shakyawar,3
A5027013542,Lokesh Sharma,3
A5023372839,Sandeep Kaushik,3
A5113565450,Rintaro Saito,8
A5068272466,Michael Smoot,8
A5057223513,Keiichiro Ono,8
A5083584145,Johannes Ruscheinski,8
A5080024036,Pengliang Wang,8
A5111914891,Samad Lotia,8
A5070456387,Alexander R. Pico,12
